"CVE_ID","Vulnerability_Summary","Vulnerability_Published_Date","Vulnerability_Published_Time","Vulnerability_Last_Modified_Date","Vulnerability_Last_Modified_Time","CVSS_Score","CVSS_Severity","CVSS_Access_Vector","CVSS_Access_Complexity","CVSS_Authentication","CVSS_Confidentiality_Impact","CVSS_Integrity_Impact","CVSS_Availability_Impact","CVSS_Generated_On_Date","CVSS_Generated_On_Time","CWE_ID_1","CWE_ID_1_Description","CWE_ID_2","CWE_ID_2_Description"
"CVE-2017-4955","An issue was discovered in Pivotal PCF Elastic Runtime 1.6.x versions prior to 1.6.65, 1.7.x versions prior to 1.7.48, 1.8.x versions prior to 1.8.28, and 1.9.x versions prior to 1.9.5. Several credentials were present in the logs for the Notifications errand in the PCF Elastic Runtime tile.",2017-06-13,"02:29:00",2017-06-23,"14:41:40","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-06-22,"13:13:28","CWE-255","Credentials Management",NA,NA
"CVE-2017-4959","An issue was discovered in Pivotal PCF Elastic Runtime 1.8.x versions prior to 1.8.29 and 1.9.x versions prior to 1.9.7. Pivotal Cloud Foundry deployments using the Pivotal Account application are vulnerable to a flaw which allows an authorized user to take over the account of another user, causing account lockout and potential escalation of privileges.",2017-06-13,"02:29:00",2017-07-03,"08:50:47","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-20,"10:14:57","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4960","An issue was discovered in Cloud Foundry release v247 through v252, UAA stand-alone release v3.9.0 through v3.11.0, and UAA Bosh Release v21 through v26. There is a potential to subject the UAA OAuth clients to a denial of service attack.",2017-03-09,"21:59:00",2017-03-15,"14:46:46","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-03-14,"17:14:26",NA,NA,NA,NA
"CVE-2017-4961","An issue was discovered in Cloud Foundry Foundation BOSH Release 261.x versions prior to 261.3 and all 260.x versions. In certain cases an authenticated Director user can provide a malicious checksum that could allow them to escalate their privileges on the Director VM, aka ""BOSH Director Shell Injection Vulnerabilities.""",2017-06-13,"02:29:00",2017-06-22,"10:42:02","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-21,"15:42:47","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4963","An issue was discovered in Cloud Foundry Foundation Cloud Foundry release v252 and earlier versions, UAA stand-alone release v2.0.0 - v2.7.4.12 & v3.0.0 - v3.11.0, and UAA bosh release v26 & earlier versions. UAA is vulnerable to session fixation when configured to authenticate against external SAML or OpenID Connect based identity providers.",2017-06-13,"02:29:00",2017-07-03,"10:34:05","6.8","MEDIUM","NETWORK","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-23,"14:31:28","CWE-384","Session Fixation",NA,NA
"CVE-2017-4964","Cloud Foundry Foundation BOSH Azure CPI v22 could potentially allow a maliciously crafted stemcell to execute arbitrary code on VMs created by the director, aka a ""CPI code injection vulnerability.""",2017-04-06,"15:59:00",2017-04-12,"16:17:39","4.6","MEDIUM","LOCAL","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-04-12,"14:45:38","CWE-94","Code Injection",NA,NA
"CVE-2017-4965","An issue was discovered in these Pivotal RabbitMQ versions: all 3.4.x versions, all 3.5.x versions, and 3.6.x versions prior to 3.6.9; and these RabbitMQ for PCF versions: all 1.5.x versions, 1.6.x versions prior to 1.6.18, and 1.7.x versions prior to 1.7.15. Several forms in the RabbitMQ management UI are vulnerable to XSS attacks.",2017-06-13,"02:29:00",2017-06-23,"14:41:23","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-22,"12:03:52","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-4966","An issue was discovered in these Pivotal RabbitMQ versions: all 3.4.x versions, all 3.5.x versions, and 3.6.x versions prior to 3.6.9; and these RabbitMQ for PCF versions: all 1.5.x versions, 1.6.x versions prior to 1.6.18, and 1.7.x versions prior to 1.7.15. RabbitMQ management UI stores signed-in user credentials in a browser's local storage without expiration, making it possible to retrieve them using a chained attack.",2017-06-13,"02:29:00",2017-06-23,"14:41:14","2.1","LOW","LOCAL","LOW","NONE","PARTIAL","NONE","NONE",2017-06-22,"12:34:06","CWE-255","Credentials Management",NA,NA
"CVE-2017-4967","An issue was discovered in these Pivotal RabbitMQ versions: all 3.4.x versions, all 3.5.x versions, and 3.6.x versions prior to 3.6.9; and these RabbitMQ for PCF versions: all 1.5.x versions, 1.6.x versions prior to 1.6.18, and 1.7.x versions prior to 1.7.15. Several forms in the RabbitMQ management UI are vulnerable to XSS attacks.",2017-06-13,"02:29:00",2017-06-23,"14:40:48","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-22,"12:01:06","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-4969","The Cloud Controller in Cloud Foundry cf-release versions prior to v255 allows authenticated developer users to exceed memory and disk quotas for tasks.",2017-04-20,"18:59:00",2017-04-27,"09:23:39","6.8","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","NONE","NONE","COMPLETE",2017-04-26,"23:17:43","CWE-399","Resource Management Errors",NA,NA
"CVE-2017-4970","An issue was discovered in Cloud Foundry Foundation cf-release v255 and Staticfile buildpack versions v1.4.0 - v1.4.3. A regression introduced in the Static file build pack causes the Staticfile.auth configuration to be ignored when the Static file file is not present in the application root. Applications containing a Staticfile.auth file but not a Static file had their basic auth turned off when an operator upgraded the Static file build pack in the foundation to one of the vulnerable versions. Note that Static file applications without a Static file are technically misconfigured, and will not successfully detect unless the Static file build pack is explicitly specified.",2017-06-13,"02:29:00",2017-06-26,"12:24:49","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-23,"12:00:38","CWE-254","Security Features",NA,NA
"CVE-2017-4971","An issue was discovered in Pivotal Spring Web Flow through 2.4.4. Applications that do not change the value of the MvcViewFactoryCreator useSpringBinding property which is disabled by default (i.e., set to 'false') can be vulnerable to malicious EL expressions in view states that process form submissions but do not have a sub-element to declare explicit data binding property mappings.",2017-06-13,"02:29:00",2017-06-23,"06:39:25","4.3","MEDIUM","NETWORK","MEDIUM","NONE","NONE","PARTIAL","NONE",2017-06-22,"21:16:10","CWE-254","Security Features",NA,NA
"CVE-2017-4972","An issue was discovered in Cloud Foundry Foundation cf-release versions prior to v257; UAA release 2.x versions prior to v2.7.4.14, 3.6.x versions prior to v3.6.8, 3.9.x versions prior to v3.9.10, and other versions prior to v3.15.0; and UAA bosh release (uaa-release) 13.x versions prior to v13.12, 24.x versions prior to v24.7, and other versions prior to v30. An attacker can use a blind SQL injection attack to query the contents of the UAA database.",2017-06-13,"02:29:00",2017-06-26,"12:34:52","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-06-23,"10:36:21","CWE-89","SQL Injection",NA,NA
"CVE-2017-4973","An issue was discovered in Cloud Foundry Foundation cf-release versions prior to v257; UAA release 2.x versions prior to v2.7.4.14, 3.6.x versions prior to v3.6.8, 3.9.x versions prior to v3.9.10, and other versions prior to v3.15.0; and UAA bosh release (uaa-release) 13.x versions prior to v13.12, 24.x versions prior to v24.7, and other versions prior to v30. A vulnerability has been identified with the groups endpoint in UAA allowing users to elevate their privileges.",2017-06-13,"02:29:00",2017-06-26,"12:34:35","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-23,"10:46:33","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4974","An issue was discovered in Cloud Foundry Foundation cf-release versions prior to v258; UAA release 2.x versions prior to v2.7.4.15, 3.6.x versions prior to v3.6.9, 3.9.x versions prior to v3.9.11, and other versions prior to v3.16.0; and UAA bosh release (uaa-release) 13.x versions prior to v13.13, 24.x versions prior to v24.8, and other versions prior to v30.1. An authorized user can use a blind SQL injection attack to query the contents of the UAA database, aka ""Blind SQL Injection with privileged UAA endpoints.""",2017-06-13,"02:29:00",2017-06-26,"21:29:01","4.0","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","NONE","NONE",2017-06-23,"10:32:04","CWE-89","SQL Injection",NA,NA
"CVE-2017-4975","An issue was discovered in Pivotal PCF Tile Generator versions prior to 6.0.0. Tiles created by the PCF Tile Generator create a running open security group that overrides security groups set by the operator.",2017-06-13,"02:29:00",2017-06-23,"06:39:37","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","PARTIAL","NONE",2017-06-22,"17:23:15","CWE-254","Security Features",NA,NA
"CVE-2017-4976","EMC ESRS Policy Manager prior to 6.8 contains an undocumented account (OpenDS admin) with a default password. A remote attacker with the knowledge of the default password may login to the system and gain administrator privileges to the local LDAP directory server.",2017-07-09,"16:29:00",2017-07-10,"21:33:44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CVE-2017-4977","EMC RSA Archer Security Operations Management with RSA Unified Collector Framework versions prior to 1.3.1.52 contain a sensitive information disclosure vulnerability that could potentially be exploited by malicious users to compromise an affected system.",2017-03-29,"17:59:00",2017-07-11,"21:29:17","1.9","LOW","LOCAL","MEDIUM","NONE","PARTIAL","NONE","NONE",2017-04-03,"12:04:10","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4978","EMC RSA Adaptive Authentication (On-Premise) versions prior to 7.3 P2 (exclusive) contains a fix for a cross-site scripting vulnerability that could potentially be exploited by malicious users to compromise the affected system.",2017-05-19,"11:29:00",2017-07-07,"21:29:12","3.5","LOW","NETWORK","MEDIUM","SINGLE_INSTANCE","NONE","PARTIAL","NONE",2017-05-25,"20:13:40","CWE-79","Cross-Site Scripting (XSS)",NA,NA
"CVE-2017-4979","EMC Isilon OneFS 8.0.1.0, OneFS 8.0.0.0 - 8.0.0.2, OneFS 7.2.1.0 - 7.2.1.3, and OneFS 7.2.0.x is affected by an NFS export vulnerability. Under certain conditions, after upgrading a cluster from OneFS 7.1.1.x or earlier, users may have unexpected levels of access to some NFS exports.",2017-05-19,"11:29:00",2017-06-02,"14:58:42","4.6","MEDIUM","NETWORK","HIGH","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-02,"13:43:57","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4980","EMC Isilon OneFS is affected by a path traversal vulnerability that may potentially be exploited by attackers to compromise the affected system. Affected versions are 7.1.0 - 7.1.1.10, 7.2.0 - 7.2.1.3, and 8.0.0 - 8.0.0.1.",2017-03-29,"17:59:00",2017-04-10,"12:47:03","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-04-03,"11:21:03","CWE-22","Path Traversal",NA,NA
"CVE-2017-4981","EMC RSA BSAFE Cert-C before 2.9.0.5 contains a potential improper certificate processing vulnerability.",2017-06-14,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","NONE","NONE","PARTIAL",2017-06-20,"10:59:54","CWE-295","Improper Certificate Validation",NA,NA
"CVE-2017-4982","EMC Mainframe Enablers ResourcePak Base versions 7.6.0, 8.0.0, and 8.1.0 contains a fix for a privilege management vulnerability that could potentially be exploited by malicious users to compromise the affected system.",2017-05-08,"17:29:00",2017-05-18,"12:24:35","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-05-17,"16:29:33","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4983","EMC Data Domain OS 5.2 through 5.7 before 5.7.3.0 and 6.0 before 6.0.1.0 is affected by a privilege escalation vulnerability that may potentially be exploited by attackers to compromise the affected system.",2017-05-04,"10:29:00",2017-07-07,"21:29:12","4.6","MEDIUM","LOCAL","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-05-16,"14:18:40","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4984","In EMC VNX2 versions prior to OE for File 8.1.9.211 and VNX1 versions prior to OE for File 7.1.80.8, an unauthenticated remote attacker may be able to elevate their permissions to root through a command injection. This may potentially be exploited by an attacker to run arbitrary code with root-level privileges on the targeted VNX Control Station system, aka remote code execution.",2017-06-19,"08:29:00",2017-06-29,"13:24:29","10.0","HIGH","NETWORK","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-29,"11:12:47","CWE-77","Command Injection",NA,NA
"CVE-2017-4985","In EMC VNX2 versions prior to OE for File 8.1.9.211 and VNX1 versions prior to OE for File 7.1.80.8, a local authenticated user may potentially escalate their privileges to root due to authorization checks not being performed on certain perl scripts. This may potentially be exploited by an attacker to run arbitrary commands as root on the targeted VNX Control Station system.",2017-06-19,"08:29:00",2017-06-29,"13:24:45","7.2","HIGH","LOCAL","LOW","NONE","COMPLETE","COMPLETE","COMPLETE",2017-06-29,"11:11:48","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4986","EMC ESRS VE 3.18 or earlier contains Authentication Bypass that could potentially be exploited by malicious users to compromise the affected system.",2017-06-14,"17:29:00",2017-07-07,"21:29:12","5.0","MEDIUM","NETWORK","LOW","NONE","PARTIAL","NONE","NONE",2017-06-20,"11:16:23","CWE-200","Information Leak / Disclosure",NA,NA
"CVE-2017-4987","In EMC VNX2 versions prior to OE for File 8.1.9.211 and VNX1 versions prior to OE for File 7.1.80.8, a local authenticated user can load a maliciously crafted file in the search path which may potentially allow the attacker to execute arbitrary code on the targeted VNX Control Station system, aka an uncontrolled search path vulnerability.",2017-06-19,"08:29:00",2017-06-29,"12:08:43","4.4","MEDIUM","LOCAL","MEDIUM","NONE","PARTIAL","PARTIAL","PARTIAL",2017-06-29,"10:51:04","CWE-427","Uncontrolled Search Path Element",NA,NA
"CVE-2017-4988","EMC Isilon OneFS 8.0.1.0, 8.0.0 - 8.0.0.3, 7.2.0 - 7.2.1.4, 7.1.x is affected by a privilege escalation vulnerability that could potentially be exploited by attackers to compromise the affected system.",2017-06-21,"16:29:00",2017-07-03,"14:34:09","9.0","HIGH","NETWORK","LOW","SINGLE_INSTANCE","COMPLETE","COMPLETE","COMPLETE",2017-07-03,"09:15:07","CWE-264","Permissions, Privileges, and Access Control",NA,NA
"CVE-2017-4989","In EMC Avamar Server Software 7.3.1-125, 7.3.0-233, 7.3.0-226, 7.2.1-32, 7.2.1-31, 7.2.0-401, an unauthenticated remote attacker may potentially bypass the authentication process to gain access to the system maintenance page. This may be exploited by an attacker to view sensitive information, perform software updates, or run maintenance workflows.",2017-06-21,"16:29:00",2017-07-06,"21:29:03","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-04,"09:33:07","CWE-287","Authentication Issues",NA,NA
"CVE-2017-4990","In EMC Avamar Server Software 7.4.1-58, 7.4.0-242, 7.3.1-125, 7.3.0-233, 7.3.0-226, an unauthorized attacker may leverage the file upload feature of the system maintenance page to load a maliciously crafted file to any directory which could allow the attacker to execute arbitrary code on the Avamar Server system.",2017-06-21,"16:29:00",2017-07-06,"21:29:03","7.5","HIGH","NETWORK","LOW","NONE","PARTIAL","PARTIAL","PARTIAL",2017-07-04,"09:30:24","CWE-434","Unrestricted Upload of File with Dangerous Type",NA,NA
"CVE-2017-4991","An issue was discovered in Cloud Foundry Foundation cf-release versions prior to v260; UAA release 2.x versions prior to v2.7.4.16, 3.6.x versions prior to v3.6.10, 3.9.x versions prior to v3.9.12, and other versions prior to v3.17.0; and UAA bosh release (uaa-release) 13.x versions prior to v13.14, 24.x versions prior to v24.9, 30.x versions prior to 30.2, and other versions prior to v36. Privileged users in one zone are allowed to perform a password reset for users in a different zone.",2017-06-13,"02:29:00",2017-06-26,"12:35:58","6.5","MEDIUM","NETWORK","LOW","SINGLE_INSTANCE","PARTIAL","PARTIAL","PARTIAL",2017-06-23,"10:12:00","CWE-264","Permissions, Privileges, and Access Control",NA,NA
