"CVE_ID","CPE_Part","CPE_Vendor","CPE_Product"
"CVE-2017-6397","Application","Ysurac","Flightairmap"
"CVE-2017-6398","Application","Trendmicro","Interscan_messaging_security_virtual_appliance"
"CVE-2017-6399","Application","Veritas","Netbackup_appliance"
"CVE-2017-6400","Application","Veritas","Netbackup_appliance"
"CVE-2017-6401","Application","Veritas","Netbackup"
"CVE-2017-6402","Application","Veritas","Netbackup"
"CVE-2017-6403","Application","Veritas","Netbackup"
"CVE-2017-6404","Application","Veritas","Netbackup"
"CVE-2017-6405","Application","Veritas","Netbackup"
"CVE-2017-6406","Application","Veritas","Netbackup_appliance"
"CVE-2017-6407","Application","Veritas","Netbackup_appliance"
"CVE-2017-6408","Application","Veritas","Netbackup"
"CVE-2017-6409","Application","Veritas","Netbackup"
"CVE-2017-6410","Application","Kde","Kio"
"CVE-2017-6411","Operating System","Dlink","Dsl-2730u_firmware"
"CVE-2017-6412","Application","Sophos","Web_appliance"
"CVE-2017-6413","Application","Pingidentity","Mod_auth_openidc"
"CVE-2017-6414","Application","Libcacard","Libcacard"
"CVE-2017-6415","Application","Radare","Radare2"
"CVE-2017-6416","Application","Flexense","Sysgauge"
"CVE-2017-6417","Application","Avira","Free_security_suite"
"CVE-2017-6427","Application","Evostream","Media_server"
"CVE-2017-6429","Application","Appneta","Tcpreplay"
"CVE-2017-6430","Application","Ettercap_project","Ettercap"
"CVE-2017-6432","Operating System","Dahuasecurity","Nvr_firmware"
"CVE-2017-6435","Application","Libplist_project","Libplist"
"CVE-2017-6436","Application","Libplist_project","Libplist"
"CVE-2017-6437","Application","Libplist_project","Libplist"
"CVE-2017-6438","Application","Libplist_project","Libplist"
"CVE-2017-6439","Application","Libplist_project","Libplist"
"CVE-2017-6440","Application","Libplist_project","Libplist"
"CVE-2017-6441","Application","Php","Php"
"CVE-2017-6443","Application","Epson","Tmnet_webconfig"
"CVE-2017-6444","Operating System","Mikrotik","Router_hap_lite_firmware"
"CVE-2017-6445","Operating System","Openelec","Openelec"
"CVE-2017-6446","Application","Dotclear","Dotclear"
"CVE-2017-6448","Application","Radare","Radare2"
"CVE-2017-6451","Application","Ntp","Ntp"
"CVE-2017-6452","Application","Ntp","Ntp"
"CVE-2017-6453",NA,NA,NA
"CVE-2017-6454",NA,NA,NA
"CVE-2017-6455","Application","Ntp","Ntp"
"CVE-2017-6456",NA,NA,NA
"CVE-2017-6457",NA,NA,NA
"CVE-2017-6458","Application","Ntp","Ntp"
"CVE-2017-6459","Application","Ntp","Ntp"
"CVE-2017-6460","Application","Ntp","Ntp"
"CVE-2017-6461",NA,NA,NA
"CVE-2017-6462","Application","Ntp","Ntp"
"CVE-2017-6463","Application","Ntp","Ntp"
"CVE-2017-6464","Application","Ntp","Ntp"
"CVE-2017-6465","Application","Ftpshell","Ftpshell_client"
"CVE-2017-6466","Application","F-secure","Software_updater"
"CVE-2017-6467","Application","Wireshark","Wireshark"
"CVE-2017-6468","Application","Wireshark","Wireshark"
"CVE-2017-6469","Application","Wireshark","Wireshark"
"CVE-2017-6470","Application","Wireshark","Wireshark"
"CVE-2017-6471","Application","Wireshark","Wireshark"
"CVE-2017-6472","Application","Wireshark","Wireshark"
"CVE-2017-6473","Application","Wireshark","Wireshark"
"CVE-2017-6474","Application","Wireshark","Wireshark"
"CVE-2017-6478","Application","Mangoswebv4_project","Mangoswebv4"
"CVE-2017-6479","Application","Fenix_hosting","Fenix-open-source"
"CVE-2017-6480","Application","Groovel_project","Cmsgroovel"
"CVE-2017-6481","Application","Phpipam","Phpipam"
"CVE-2017-6482",NA,NA,NA
"CVE-2017-6483","Application","Atutor","Atutor"
"CVE-2017-6484","Application","Inter-mediator_project","Inter-mediator"
"CVE-2017-6485","Application","Php-calendar","Php-calendar"
"CVE-2017-6486","Application","Reasoncms_project","Reasoncms"
"CVE-2017-6487","Application","Telaxus","Epesi"
"CVE-2017-6488","Application","Telaxus","Epesi"
"CVE-2017-6489","Application","Telaxus","Epesi"
"CVE-2017-6490","Application","Telaxus","Epesi"
"CVE-2017-6491","Application","Telaxus","Epesi"
"CVE-2017-6492","Application","Admidio","Admidio"
"CVE-2017-6497","Application","Imagemagick","Imagemagick"
"CVE-2017-6498","Application","Imagemagick","Imagemagick"
"CVE-2017-6499","Application","Imagemagick","Imagemagick"
"CVE-2017-6500","Application","Imagemagick","Imagemagick"
"CVE-2017-6501","Application","Imagemagick","Imagemagick"
"CVE-2017-6502","Application","Imagemagick","Imagemagick"
"CVE-2017-6503","Application","Qbittorrent","Qbittorrent"
"CVE-2017-6504","Application","Qbittorrent","Qbittorrent"
"CVE-2017-6505","Application","Qemu","Qemu"
"CVE-2017-6506","Application","Azure_dex","Data_expert_ultimate"
"CVE-2017-6507","Operating System","Canonical","Ubuntu_core"
"CVE-2017-6508","Application","Gnu","Wget"
"CVE-2017-6509","Application","Burgundy-cms_project","Burgundy-cms"
"CVE-2017-6510","Application","Efssoft","Easy_file_sharing_ftp_server"
"CVE-2017-6511","Application","Finecms_project","Finecms"
"CVE-2017-6512","Application","File-path_project","File-path_module"
"CVE-2017-6513","Application","Softaculous","Whmcs_reseller_module"
"CVE-2017-6516","Application","Magnicomp","Sysinfo"
"CVE-2017-6517","Application","Microsoft","Skype"
"CVE-2017-6518","Application","Sanadata","Sanacms"
"CVE-2017-6519","Application","Avahi","Avahi"
"CVE-2017-6520","Hardware Platform","Bose","Soundtouch_30"
"CVE-2017-6526","Application","Dnatools","Dnalims"
"CVE-2017-6527","Application","Dnatools","Dnalims"
"CVE-2017-6528","Application","Dnatools","Dnalims"
"CVE-2017-6529","Application","Dnatools","Dnalims"
"CVE-2017-6530",NA,NA,NA
"CVE-2017-6531",NA,NA,NA
"CVE-2017-6532",NA,NA,NA
"CVE-2017-6533","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6534","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6535","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6536","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6537","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6538","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6539","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6540","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6541","Application","Webpagetest_project","Webpagetest"
"CVE-2017-6542","Operating System","Opensuse_project","Leap"
"CVE-2017-6543","Application","Tenable","Appliance"
"CVE-2017-6544","Application","Wuhu_project","Wuhu"
"CVE-2017-6547","Operating System","Asus","Rt-ac53_firmware"
"CVE-2017-6548","Operating System","Asus","Rt-ac53_firmware"
"CVE-2017-6549","Operating System","Asus","Rt-ac53_firmware"
"CVE-2017-6550","Application","Kinsey","Infor-lawson"
"CVE-2017-6551","Application","Pexip","Pexip_infinity"
"CVE-2017-6552","Operating System","Sagemcom","Livebox_firmware"
"CVE-2017-6553","Application","Quest","Privilege_manager_for_unix"
"CVE-2017-6554","Application","Quest","Privilege_manager"
"CVE-2017-6555","Application","Cmsmadesimple","Cms_made_simple"
"CVE-2017-6556","Application","Cmsmadesimple","Cms_made_simple"
"CVE-2017-6557","Application","Xirrus","Arrayos"
"CVE-2017-6558","Operating System","Iball","Baton_150m_wireless-n_router_firmware"
"CVE-2017-6559","Application","Agora-project","Agora-project"
"CVE-2017-6560","Application","Agora-project","Agora-project"
"CVE-2017-6561","Application","Agora-project","Agora-project"
"CVE-2017-6562","Application","Agora-project","Agora-project"
"CVE-2017-6564","Operating System","Franklinfueling","Ts-550_evo_firmware"
"CVE-2017-6565","Operating System","Franklinfueling","Ts-550_evo_firmware"
"CVE-2017-6570","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6571","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6572","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6573","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6574","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6575","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6576","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6577","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6578","Application","Mail-masta_project","Mail-masta"
"CVE-2017-6589","Application","Epiceditor_project","Epiceditor"
"CVE-2017-6590","Operating System","Canonical","Ubuntu_linux"
"CVE-2017-6591","Application","Django-epiceditor_project","Django-epiceditor"
"CVE-2017-6596","Application","Partclone_project","Partclone"
"CVE-2017-6597","Operating System","Cisco","Firepower_extensible_operating_system"
"CVE-2017-6598","Application","Cisco","Firepower_extensible_operating_system"
"CVE-2017-6599","Operating System","Cisco","Ios_xr"
"CVE-2017-6600","Application","Cisco","Firepower_extensible_operating_system"
"CVE-2017-6601","Application","Cisco","Firepower_extensible_operating_system"
"CVE-2017-6602","Application","Cisco","Firepower_extensible_operating_system"
"CVE-2017-6603","Operating System","Cisco","Asr_900_series_firmware"
"CVE-2017-6604","Application","Cisco","Unified_computing_system"
"CVE-2017-6605","Application","Cisco","Identity_services_engine"
"CVE-2017-6606","Operating System","Cisco","Ios_xe"
"CVE-2017-6607","Application","Cisco","Adaptive_security_appliance_software"
"CVE-2017-6608","Application","Cisco","Adaptive_security_appliance_software"
"CVE-2017-6609","Application","Cisco","Adaptive_security_appliance_software"
"CVE-2017-6610","Application","Cisco","Adaptive_security_appliance_software"
"CVE-2017-6611","Application","Cisco","Prime_infrastructure"
"CVE-2017-6613","Application","Cisco","Prime_network_registrar"
"CVE-2017-6614","Application","Cisco","Findit_network_probe"
"CVE-2017-6615","Operating System","Cisco","Ios_xe"
"CVE-2017-6616","Application","Cisco","Integrated_management_controller_supervisor"
"CVE-2017-6617","Application","Cisco","Integrated_management_controller_supervisor"
"CVE-2017-6618","Application","Cisco","Integrated_management_controller_supervisor"
"CVE-2017-6619","Application","Cisco","Integrated_management_controller_supervisor"
"CVE-2017-6620","Operating System","Cisco","Small_business_rv_series_router_firmware"
"CVE-2017-6621","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6622","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6623","Application","Cisco","Policy_suite"
"CVE-2017-6624","Operating System","Cisco","Ios"
"CVE-2017-6625","Application","Cisco","Firepower_threat_defense"
"CVE-2017-6626","Application","Cisco","Unified_contact_center_enterprise"
"CVE-2017-6628","Application","Cisco","Wide_area_application_services"
"CVE-2017-6629","Application","Cisco","Unity_connection"
"CVE-2017-6630","Operating System","Cisco","Ip_phone_8800_series_firmware"
"CVE-2017-6632","Application","Cisco","Firepower_threat_defense"
"CVE-2017-6633","Application","Cisco","Unified_computing_system"
"CVE-2017-6634","Operating System","Cisco","Industrial_ethernet_1000_series_firmware"
"CVE-2017-6635","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6636","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6637","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6638","Application","Cisco","Anyconnect_secure_mobility_client"
"CVE-2017-6639","Application","Cisco","Prime_data_center_network_manager"
"CVE-2017-6640","Application","Cisco","Prime_data_center_network_manager"
"CVE-2017-6641","Application","Cisco","Remote_expert_manager"
"CVE-2017-6642","Application","Cisco","Remote_expert_manager"
"CVE-2017-6643","Application","Cisco","Remote_expert_manager"
"CVE-2017-6644","Application","Cisco","Remote_expert_manager"
"CVE-2017-6645","Application","Cisco","Remote_expert_manager"
"CVE-2017-6646","Application","Cisco","Remote_expert_manager"
"CVE-2017-6647","Application","Cisco","Remote_expert_manager"
"CVE-2017-6648","Application","Cisco","Telepresence_tc_software"
"CVE-2017-6649","Operating System","Cisco","Nx-os"
"CVE-2017-6650","Operating System","Cisco","Nx-os"
"CVE-2017-6651","Application","Cisco","Webex_meetings_server"
"CVE-2017-6652","Application","Cisco","Telepresence_ix5000"
"CVE-2017-6653","Application","Cisco","Identity_services_engine"
"CVE-2017-6654","Application","Cisco","Unified_communications_manager"
"CVE-2017-6655","Application","Cisco","Nx-os_for_nexus_5600_platform_switches"
"CVE-2017-6656","Application","Cisco","Ip_phone_8800_series"
"CVE-2017-6657","Application","Cisco","Snort%2b%2b"
"CVE-2017-6658","Application","Cisco","Sourcefire_snort"
"CVE-2017-6659","Application","Cisco","Prime_collaboration_assurance"
"CVE-2017-6661","Application","Cisco","Content_security_management_appliance"
"CVE-2017-6662","Application","Cisco","Prime_infrastructure"
"CVE-2017-6666","Operating System","Cisco","Ios_xr"
"CVE-2017-6667","Application","Cisco","Context_service_development_kit"
"CVE-2017-6668","Application","Cisco","Unified_communications_domain_manager"
"CVE-2017-6669","Application","Cisco","Webex_arf_player"
"CVE-2017-6670","Application","Cisco","Unified_communications_domain_manager"
"CVE-2017-6671","Application","Cisco","Email_security_appliance"
"CVE-2017-6673","Application","Cisco","Firepower_management_center"
"CVE-2017-6674","Application","Cisco","Firesight_system"
"CVE-2017-6675","Application","Cisco","Industrial_network_director"
"CVE-2017-6678","Application","Cisco","Virtualized_packet_core"
"CVE-2017-6680","Application","Cisco","Ultra_services_framework"
"CVE-2017-6681","Application","Cisco","Ultra_services_framework"
"CVE-2017-6682","Application","Cisco","Elastic_services_controller"
"CVE-2017-6683","Application","Cisco","Elastic_services_controller"
"CVE-2017-6684","Application","Cisco","Elastic_services_controller"
"CVE-2017-6685","Application","Cisco","Ultra_services_framework_staging_server"
"CVE-2017-6686","Application","Cisco","Ultra_services_framework_element_manager"
"CVE-2017-6687","Application","Cisco","Ultra_services_framework_element_manager"
"CVE-2017-6688","Application","Cisco","Elastic_services_controller"
"CVE-2017-6689","Application","Cisco","Elastic_services_controller"
"CVE-2017-6690","Application","Cisco","Asr_5000_software"
"CVE-2017-6691","Application","Cisco","Elastic_services_controller"
"CVE-2017-6692","Application","Cisco","Ultra_services_framework_element_manager"
"CVE-2017-6693","Application","Cisco","Elastic_services_controller"
"CVE-2017-6694","Application","Cisco","Ultra_services_platform"
"CVE-2017-6695","Application","Cisco","Ultra_services_platform"
"CVE-2017-6696","Application","Cisco","Elastic_services_controller"
"CVE-2017-6697","Application","Cisco","Elastic_services_controller"
"CVE-2017-6698","Application","Cisco","Prime_infrastructure"
"CVE-2017-6699","Application","Cisco","Evolved_programmable_network_manager"
"CVE-2017-6700","Application","Cisco","Prime_infrastructure"
"CVE-2017-6701","Application","Cisco","Identity_services_engine"
"CVE-2017-6702","Application","Cisco","Socialminer"
"CVE-2017-6703","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6704","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6705","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6706","Application","Cisco","Prime_collaboration_provisioning"
"CVE-2017-6707","Operating System","Cisco","Staros"
"CVE-2017-6708","Application","Cisco","Ultra_services_framework"
"CVE-2017-6709","Application","Cisco","Ultra_services_framework"
"CVE-2017-6711","Application","Cisco","Ultra_services_framework"
"CVE-2017-6712","Application","Cisco","Elastic_services_controller"
"CVE-2017-6713","Application","Cisco","Elastic_services_controller"
"CVE-2017-6714","Application","Cisco","Ultra_services_framework_staging_server"
"CVE-2017-6715","Application","Cisco","Firepower_management_center"
"CVE-2017-6716","Application","Cisco","Firepower_management_center"
"CVE-2017-6717","Application","Cisco","Firepower_management_center"
"CVE-2017-6718","Operating System","Cisco","Ios_xr"
"CVE-2017-6719","Operating System","Cisco","Ios_xr"
"CVE-2017-6721","Application","Cisco","Wide_area_application_services"
"CVE-2017-6722","Application","Cisco","Unified_contact_center_express"
"CVE-2017-6724","Application","Cisco","Prime_infrastructure"
"CVE-2017-6725","Application","Cisco","Prime_infrastructure"
"CVE-2017-6726","Application","Cisco","Prime_network"
"CVE-2017-6727","Application","Cisco","Wide_area_application_services"
"CVE-2017-6728","Operating System","Cisco","Ios_xr"
"CVE-2017-6729","Application","Cisco","Asr_5000_series"
"CVE-2017-6730","Application","Cisco","Wide_area_application_services"
"CVE-2017-6731","Operating System","Cisco","Ios_xr"
"CVE-2017-6732","Application","Cisco","Prime_network"
"CVE-2017-6733","Application","Cisco","Identity_services_engine"
"CVE-2017-6734","Application","Cisco","Identity_services_engine"
"CVE-2017-6735","Application","Cisco","Firesight_system_software"
"CVE-2017-6736","Operating System","Cisco","Ios"
"CVE-2017-6737","Operating System","Cisco","Ios"
"CVE-2017-6738","Operating System","Cisco","Ios"
"CVE-2017-6739","Operating System","Cisco","Ios"
"CVE-2017-6740","Operating System","Cisco","Ios"
"CVE-2017-6741","Operating System","Cisco","Ios_xe"
"CVE-2017-6742","Operating System","Cisco","Ios_xe"
"CVE-2017-6743","Operating System","Cisco","Ios"
"CVE-2017-6744","Operating System","Cisco","Ios"
"CVE-2017-6797","Application","Mantisbt","Mantisbt"
"CVE-2017-6798","Application","Trend_micro","Endpoint_sensor"
"CVE-2017-6799","Application","Mantisbt","Mantisbt"
"CVE-2017-6800","Application","Ytnef_project","Ytnef"
"CVE-2017-6801","Application","Ytnef_project","Ytnef"
"CVE-2017-6802","Application","Ytnef_project","Ytnef"
"CVE-2017-6803","Application","Solarwinds","Ftp_voyager"
"CVE-2017-6804",NA,NA,NA
